student_id,location,tablet_access,bandwidth,resource_level,teacher_qualification
sdv-id-CdmOqu,rural,no_access,medium,low,diploma
sdv-id-fQeHGi,peri-urban,no_access,low,low,diploma
sdv-id-xphSvG,rural,shared_access,medium,high,diploma
sdv-id-YbDjRm,rural,no_access,low,high,diploma
sdv-id-VvZEjB,peri-urban,shared_access,medium,low,diploma
sdv-id-NlhPyB,peri-urban,shared_access,high,medium,degree
sdv-id-JkMAaU,peri-urban,no_access,low,medium,degree
sdv-id-FMQdgv,rural,shared_access,low,low,degree
sdv-id-acAoAA,peri-urban,no_access,low,low,degree
sdv-id-fcRCSd,peri-urban,no_access,low,medium,degree
sdv-id-BsIunG,rural,individual_access,medium,high,untrained
sdv-id-tKOFXD,urban,shared_access,low,low,postgraduate
sdv-id-KBSIVF,rural,shared_access,low,low,diploma
sdv-id-XlanAL,rural,shared_access,medium,low,untrained
sdv-id-IgxXqG,urban,no_access,high,medium,untrained
sdv-id-yOzozF,peri-urban,individual_access,low,low,degree
sdv-id-FamEzl,peri-urban,no_access,low,low,postgraduate
sdv-id-zwhEtC,rural,no_access,medium,low,postgraduate
sdv-id-ebOyvq,rural,no_access,medium,low,diploma
sdv-id-BgWBUr,rural,no_access,low,high,diploma
sdv-id-yWNWXq,rural,no_access,medium,high,untrained
sdv-id-oXboPT,rural,shared_access,medium,low,diploma
sdv-id-BdzWDY,peri-urban,shared_access,low,medium,postgraduate
sdv-id-lJedyq,peri-urban,no_access,medium,medium,diploma
sdv-id-rsGptG,peri-urban,shared_access,low,low,degree
sdv-id-YbHepN,urban,individual_access,low,medium,diploma
sdv-id-RRkgdh,peri-urban,individual_access,medium,medium,diploma
sdv-id-IwgTVc,peri-urban,shared_access,low,low,diploma
sdv-id-hMtgen,peri-urban,shared_access,low,medium,degree
sdv-id-fSuSqv,urban,shared_access,low,low,diploma
sdv-id-AuRyJK,rural,no_access,medium,low,degree
sdv-id-YZTwLi,peri-urban,individual_access,medium,low,diploma
sdv-id-mPNphN,rural,no_access,high,low,diploma
sdv-id-qGeqBM,peri-urban,no_access,medium,high,degree
sdv-id-PdAvBF,rural,no_access,medium,low,untrained
sdv-id-iLiGdQ,peri-urban,no_access,high,low,degree
sdv-id-DAnbIO,peri-urban,no_access,low,medium,diploma
sdv-id-fKDTMp,peri-urban,shared_access,low,high,diploma
sdv-id-TnXiyS,rural,shared_access,low,high,degree
sdv-id-DVudWu,peri-urban,shared_access,low,low,untrained
sdv-id-HgYVNX,urban,shared_access,medium,medium,diploma
sdv-id-wygxJm,rural,no_access,medium,high,diploma
sdv-id-lBXElQ,rural,shared_access,medium,medium,diploma
sdv-id-ruBcLO,urban,no_access,low,medium,diploma
sdv-id-NJbtMW,rural,shared_access,medium,low,diploma
sdv-id-UfbgdZ,peri-urban,shared_access,low,medium,diploma
sdv-id-VQxOhX,peri-urban,individual_access,medium,low,degree
sdv-id-YSIaTh,rural,individual_access,high,high,degree
sdv-id-sjaSuM,peri-urban,shared_access,low,low,untrained
sdv-id-sIVSMA,peri-urban,no_access,medium,low,untrained
sdv-id-HHIpAu,peri-urban,individual_access,low,low,untrained
sdv-id-dmaFDx,peri-urban,no_access,medium,high,diploma
sdv-id-cjszUj,peri-urban,shared_access,high,medium,diploma
sdv-id-mTbOyq,urban,individual_access,high,low,diploma
sdv-id-jJRhlW,rural,no_access,low,medium,degree
sdv-id-mdXYzJ,urban,individual_access,medium,medium,postgraduate
sdv-id-PdJURe,urban,shared_access,high,medium,degree
sdv-id-zwDYpG,urban,shared_access,low,low,diploma
sdv-id-NkJNSA,rural,shared_access,medium,low,diploma
sdv-id-pSWNiN,peri-urban,individual_access,low,medium,diploma
sdv-id-GrsPmr,peri-urban,individual_access,high,high,untrained
sdv-id-ctiKjd,rural,shared_access,low,low,degree
sdv-id-yNgSkH,peri-urban,shared_access,low,low,diploma
sdv-id-bkECXD,peri-urban,individual_access,low,high,untrained
sdv-id-zsbODW,rural,no_access,medium,low,diploma
sdv-id-dindnH,urban,shared_access,medium,low,degree
sdv-id-yuFyGU,peri-urban,shared_access,medium,low,degree
sdv-id-qGPbBp,urban,no_access,medium,low,postgraduate
sdv-id-TvEEnt,peri-urban,shared_access,low,medium,diploma
sdv-id-RxUqNa,rural,shared_access,medium,low,postgraduate
sdv-id-ysUxNV,rural,shared_access,low,low,degree
sdv-id-iMrUUU,rural,no_access,low,high,degree
sdv-id-uGCulk,rural,shared_access,medium,low,degree
sdv-id-AJSoDl,urban,no_access,low,medium,diploma
sdv-id-ekBPTL,peri-urban,individual_access,low,medium,diploma
sdv-id-JIuHBz,peri-urban,individual_access,medium,low,untrained
sdv-id-QjVAXb,rural,no_access,medium,medium,untrained
sdv-id-HfXRCa,rural,individual_access,low,low,diploma
sdv-id-rbuKec,peri-urban,shared_access,medium,low,degree
sdv-id-eRxHne,peri-urban,no_access,low,medium,diploma
sdv-id-siHElT,peri-urban,individual_access,high,low,diploma
sdv-id-DmrqHG,rural,individual_access,low,high,diploma
sdv-id-hqOopv,urban,no_access,medium,low,degree
sdv-id-HpyQcN,peri-urban,individual_access,low,medium,postgraduate
sdv-id-FUovCG,rural,shared_access,low,low,diploma
sdv-id-IkmQgr,rural,individual_access,high,low,degree
sdv-id-eTxEIH,rural,no_access,medium,medium,diploma
sdv-id-VUrDCd,peri-urban,no_access,medium,high,diploma
sdv-id-PGSIFa,rural,shared_access,medium,low,degree
sdv-id-XYuvhS,peri-urban,individual_access,high,low,degree
sdv-id-HHVcGp,urban,no_access,high,medium,postgraduate
sdv-id-UIZlDu,urban,individual_access,high,low,degree
sdv-id-AwAAXY,peri-urban,no_access,low,low,postgraduate
sdv-id-KcaXOl,rural,shared_access,high,low,degree
sdv-id-ZZNuhe,urban,individual_access,medium,low,diploma
sdv-id-zVzBUg,peri-urban,no_access,medium,medium,diploma
sdv-id-AehJfR,peri-urban,individual_access,medium,medium,untrained
sdv-id-xXTinU,urban,no_access,low,low,diploma
sdv-id-dNjRRM,peri-urban,no_access,low,low,degree
sdv-id-ufAfQH,peri-urban,no_access,low,low,postgraduate
sdv-id-UAOnVT,rural,no_access,medium,low,untrained
sdv-id-kbKCvo,rural,shared_access,medium,low,degree
sdv-id-bbfGlF,rural,no_access,low,medium,diploma
sdv-id-mdEZcd,rural,no_access,low,low,untrained
sdv-id-qAQNau,rural,individual_access,medium,low,diploma
sdv-id-ALdclc,rural,individual_access,low,low,untrained
sdv-id-iAZHhT,rural,no_access,medium,high,untrained
sdv-id-xAsHPE,peri-urban,no_access,medium,medium,diploma
sdv-id-DbJFlC,rural,individual_access,low,low,diploma
sdv-id-pYgWzc,peri-urban,no_access,low,medium,untrained
sdv-id-Frtjct,urban,no_access,medium,medium,degree
sdv-id-XhYsLv,urban,individual_access,medium,high,diploma
sdv-id-mihDaj,peri-urban,no_access,low,medium,untrained
sdv-id-ADPvvX,peri-urban,shared_access,high,low,diploma
sdv-id-qRxtmk,rural,shared_access,low,low,degree
sdv-id-cDVOvs,rural,no_access,low,low,diploma
sdv-id-ehUmLt,peri-urban,shared_access,high,medium,untrained
sdv-id-njBvSy,rural,shared_access,low,medium,postgraduate
sdv-id-uyugAq,peri-urban,individual_access,low,medium,diploma
sdv-id-kqASYm,peri-urban,no_access,low,high,diploma
sdv-id-fladZr,rural,no_access,medium,medium,diploma
sdv-id-BZtEfy,rural,individual_access,medium,low,postgraduate
sdv-id-QGbOTE,urban,shared_access,high,medium,degree
sdv-id-KUHGre,rural,no_access,low,medium,diploma
sdv-id-fdvRSc,rural,no_access,low,low,degree
sdv-id-sPLqaS,rural,no_access,medium,high,untrained
sdv-id-danTcS,peri-urban,shared_access,low,low,diploma
sdv-id-qcNUGN,peri-urban,shared_access,high,low,degree
sdv-id-TRqsYz,rural,shared_access,medium,low,degree
sdv-id-oEoSMj,rural,no_access,high,medium,diploma
sdv-id-pLCCKX,peri-urban,no_access,low,low,untrained
sdv-id-vuPzWM,urban,shared_access,low,medium,degree
sdv-id-EHOXYs,peri-urban,no_access,low,low,diploma
sdv-id-Zmnwfw,rural,no_access,high,low,degree
sdv-id-takNye,rural,shared_access,medium,medium,untrained
sdv-id-EwrqEU,urban,individual_access,low,low,degree
sdv-id-nuQGhX,urban,no_access,low,low,degree
sdv-id-QvJjfc,peri-urban,no_access,high,low,degree
sdv-id-oqxRGF,urban,shared_access,high,low,untrained
sdv-id-JlwriQ,rural,shared_access,medium,high,untrained
sdv-id-AEUgaH,rural,shared_access,medium,high,untrained
sdv-id-Qwerzi,urban,no_access,low,medium,diploma
sdv-id-SQJJtP,urban,individual_access,low,low,degree
sdv-id-LADlgY,rural,no_access,low,medium,postgraduate
sdv-id-VeSHvn,peri-urban,no_access,low,medium,postgraduate
sdv-id-MXRWtK,rural,no_access,medium,low,degree
sdv-id-ROyIHO,urban,shared_access,medium,high,untrained
sdv-id-ncDhQq,rural,no_access,low,low,degree
sdv-id-AERYBk,urban,no_access,medium,medium,diploma
sdv-id-YTAxlC,urban,shared_access,low,low,diploma
sdv-id-CvrhES,rural,no_access,medium,medium,diploma
sdv-id-dyHUhj,rural,no_access,low,low,degree
sdv-id-yWYszC,rural,no_access,high,medium,diploma
sdv-id-obppwx,urban,no_access,low,medium,untrained
sdv-id-IjMOhn,urban,shared_access,low,medium,diploma
sdv-id-CmVVih,rural,no_access,low,medium,diploma
sdv-id-MrrFfN,rural,no_access,low,low,degree
sdv-id-ZGGdYl,rural,individual_access,low,low,degree
sdv-id-nyMCau,rural,no_access,low,medium,untrained
sdv-id-HqolXx,urban,shared_access,low,low,diploma
sdv-id-BzrEJe,rural,shared_access,low,low,diploma
sdv-id-XTpiEE,peri-urban,shared_access,low,medium,diploma
sdv-id-edtoOV,rural,no_access,low,low,diploma
sdv-id-MNSpUa,peri-urban,shared_access,high,medium,degree
sdv-id-KfwRPv,urban,no_access,low,low,diploma
sdv-id-IcnoVf,rural,no_access,low,medium,degree
sdv-id-DCEupe,peri-urban,no_access,high,low,diploma
sdv-id-yolFpA,urban,no_access,low,low,degree
sdv-id-ZJFsBX,peri-urban,shared_access,high,high,postgraduate
sdv-id-UIbwXn,urban,no_access,medium,medium,diploma
sdv-id-tPBepy,peri-urban,shared_access,low,medium,degree
sdv-id-NkolAy,peri-urban,no_access,medium,medium,diploma
sdv-id-hAtsjK,rural,shared_access,low,medium,diploma
sdv-id-hVhDui,rural,no_access,low,low,diploma
sdv-id-nKDkOV,peri-urban,no_access,low,high,diploma
sdv-id-NTIbhY,rural,no_access,low,high,diploma
sdv-id-AocNMy,peri-urban,individual_access,medium,medium,diploma
sdv-id-QTfukK,peri-urban,no_access,medium,medium,degree
sdv-id-TZQqOm,rural,shared_access,low,low,untrained
sdv-id-gDKjaH,urban,no_access,medium,low,diploma
sdv-id-dMvKQv,rural,no_access,low,medium,degree
sdv-id-wbxcMw,peri-urban,no_access,medium,medium,degree
sdv-id-YpTMvM,urban,individual_access,low,high,degree
sdv-id-zaTthF,urban,no_access,low,low,diploma
sdv-id-ZzisAV,rural,shared_access,low,medium,untrained
sdv-id-BssZMl,peri-urban,no_access,low,low,diploma
sdv-id-wtwBdw,urban,shared_access,low,high,diploma
sdv-id-xsUmaj,rural,shared_access,medium,high,diploma
sdv-id-xRsrIi,urban,individual_access,low,high,diploma
sdv-id-sgKhJH,rural,individual_access,low,medium,degree
sdv-id-JLwggU,peri-urban,no_access,high,low,diploma
sdv-id-TPGSwn,peri-urban,shared_access,low,low,untrained
sdv-id-XQvxAm,rural,shared_access,high,low,diploma
sdv-id-kbZwVW,rural,individual_access,medium,medium,degree
sdv-id-ickDaQ,peri-urban,no_access,high,medium,untrained
sdv-id-RZyjNY,urban,individual_access,high,low,diploma
sdv-id-yNhoNc,rural,no_access,medium,low,degree
sdv-id-YeMpJk,peri-urban,individual_access,medium,low,degree
sdv-id-rCmLfi,rural,no_access,medium,low,untrained
sdv-id-uqjeMx,urban,shared_access,low,medium,diploma
sdv-id-YcsZaE,rural,shared_access,low,medium,postgraduate
sdv-id-JlBgEN,peri-urban,no_access,medium,medium,diploma
sdv-id-PxNYAA,rural,shared_access,medium,medium,untrained
sdv-id-nwRVmG,rural,no_access,low,medium,degree
sdv-id-cGYiAv,rural,no_access,low,low,degree
sdv-id-weVJek,peri-urban,shared_access,low,low,diploma
sdv-id-Rayrhu,rural,shared_access,medium,low,degree
sdv-id-PCGKZc,peri-urban,individual_access,low,high,diploma
sdv-id-yrfYbx,rural,shared_access,low,low,diploma
sdv-id-oTgBcy,peri-urban,no_access,medium,low,degree
sdv-id-WrJaBj,rural,no_access,low,low,diploma
sdv-id-YbsAtS,peri-urban,individual_access,medium,low,untrained
sdv-id-dYSTCQ,rural,individual_access,low,medium,untrained
sdv-id-KEzxbb,urban,shared_access,low,high,degree
sdv-id-HoDLiI,peri-urban,no_access,low,low,diploma
sdv-id-jpvAgJ,rural,no_access,medium,low,diploma
sdv-id-wRKvse,peri-urban,shared_access,low,low,degree
sdv-id-JcOuEP,rural,individual_access,low,low,diploma
sdv-id-nqsBDG,peri-urban,no_access,medium,medium,degree
sdv-id-xtRRtN,peri-urban,shared_access,high,low,degree
sdv-id-gPwQna,urban,shared_access,medium,high,postgraduate
sdv-id-BxvZga,urban,no_access,low,medium,diploma
sdv-id-Xszhyj,peri-urban,no_access,low,medium,diploma
sdv-id-EurVFg,urban,individual_access,low,medium,diploma
sdv-id-awIpaK,urban,shared_access,low,low,degree
sdv-id-ypzkRp,peri-urban,no_access,low,medium,degree
sdv-id-EtUcSQ,urban,shared_access,medium,low,untrained
sdv-id-USmhfN,rural,no_access,medium,low,diploma
sdv-id-aevkLE,rural,shared_access,medium,medium,degree
sdv-id-RWOSaf,rural,no_access,low,medium,degree
sdv-id-bgdnjC,rural,no_access,medium,medium,diploma
sdv-id-KmOLVi,peri-urban,no_access,low,low,degree
sdv-id-IkQiPx,urban,no_access,high,medium,postgraduate
sdv-id-lLBmRi,urban,shared_access,low,low,diploma
sdv-id-azgwYW,peri-urban,individual_access,medium,low,diploma
sdv-id-WoSNPp,peri-urban,no_access,high,medium,degree
sdv-id-OvPovT,urban,individual_access,low,low,diploma
sdv-id-OTvAxZ,urban,individual_access,low,low,degree
sdv-id-caSjlH,peri-urban,shared_access,high,low,degree
sdv-id-vkIJOM,urban,shared_access,low,low,diploma
sdv-id-MroRbd,rural,shared_access,high,low,degree
sdv-id-Xtxagr,peri-urban,shared_access,low,high,diploma
sdv-id-hwXlij,rural,individual_access,medium,medium,diploma
sdv-id-TrjmeY,peri-urban,no_access,medium,medium,degree
sdv-id-JhfuMM,peri-urban,shared_access,low,low,diploma
sdv-id-iTBnMp,peri-urban,no_access,low,high,degree
sdv-id-MpKrsI,urban,shared_access,low,low,diploma
sdv-id-PSUGgi,rural,shared_access,low,low,diploma
sdv-id-jGlXaO,peri-urban,shared_access,low,low,diploma
sdv-id-rGsUTN,urban,individual_access,high,medium,diploma
sdv-id-jvdBJx,rural,no_access,low,low,postgraduate
sdv-id-iBMyWe,peri-urban,individual_access,low,low,degree
sdv-id-SnmlAa,urban,shared_access,low,low,degree
sdv-id-VzhxXi,rural,shared_access,medium,high,degree
sdv-id-KqXKKa,peri-urban,no_access,low,low,diploma
sdv-id-DqEAJf,rural,no_access,low,low,degree
sdv-id-vxqhbE,peri-urban,individual_access,low,low,untrained
sdv-id-FTEvIO,rural,shared_access,high,low,degree
sdv-id-uHsfPR,urban,shared_access,medium,low,diploma
sdv-id-RNbpVf,rural,shared_access,low,medium,diploma
sdv-id-gFBxYN,peri-urban,no_access,low,medium,untrained
sdv-id-SqvtMa,peri-urban,shared_access,low,medium,diploma
sdv-id-PeJhOS,peri-urban,shared_access,low,low,diploma
sdv-id-Woprnk,rural,shared_access,low,medium,diploma
sdv-id-ThzmNy,rural,individual_access,medium,high,untrained
sdv-id-cSOwAM,rural,no_access,low,low,diploma
sdv-id-oQNuHh,rural,no_access,low,medium,untrained
sdv-id-LPqPfF,urban,shared_access,high,low,untrained
sdv-id-nLRxcq,peri-urban,shared_access,low,low,degree
sdv-id-ssRwGr,urban,no_access,low,low,degree
sdv-id-OmLLgV,peri-urban,individual_access,high,low,untrained
sdv-id-wBEqGz,peri-urban,shared_access,low,medium,untrained
sdv-id-NcLTeF,peri-urban,no_access,low,high,diploma
sdv-id-vBIwFI,rural,individual_access,low,low,untrained
sdv-id-oqbYpN,urban,shared_access,medium,medium,diploma
sdv-id-KTvtiW,urban,no_access,medium,medium,degree
sdv-id-EAzdOn,urban,shared_access,medium,low,diploma
sdv-id-zvbDdq,rural,shared_access,low,low,degree
sdv-id-PQdqRC,rural,shared_access,low,low,degree
sdv-id-wSyXcv,peri-urban,individual_access,medium,low,degree
sdv-id-AuXsxa,peri-urban,no_access,low,low,degree
sdv-id-ZGfYkd,peri-urban,shared_access,low,medium,degree
sdv-id-MfUBuH,rural,shared_access,medium,low,diploma
sdv-id-LYwlZv,rural,shared_access,medium,high,untrained
sdv-id-DhggHU,urban,no_access,low,high,postgraduate
sdv-id-xXgEXU,rural,no_access,medium,medium,postgraduate
sdv-id-rzbRCl,rural,individual_access,medium,medium,degree
sdv-id-ttGdEh,rural,shared_access,high,medium,diploma
sdv-id-DRcvpo,rural,no_access,medium,low,degree
sdv-id-BRiHhS,rural,individual_access,medium,medium,untrained
sdv-id-CUTaEW,urban,shared_access,low,medium,diploma
sdv-id-UMBbCy,peri-urban,shared_access,medium,high,degree
sdv-id-nrxldk,peri-urban,shared_access,medium,low,degree
sdv-id-kQRAWK,peri-urban,shared_access,low,medium,degree
sdv-id-UFmFnk,peri-urban,shared_access,low,low,untrained
sdv-id-gbqXmz,rural,individual_access,medium,medium,diploma
sdv-id-YDHgem,urban,no_access,low,medium,degree
sdv-id-QgDqXU,rural,no_access,medium,low,diploma
sdv-id-zHeCMm,rural,no_access,low,low,diploma
sdv-id-SvIbjm,peri-urban,shared_access,low,low,diploma
sdv-id-XCCalO,peri-urban,shared_access,high,low,untrained
sdv-id-OynmWW,urban,individual_access,low,high,diploma
sdv-id-asQEqM,rural,shared_access,low,high,diploma
sdv-id-KkqhtT,rural,shared_access,low,medium,untrained
sdv-id-fTqFoc,rural,shared_access,low,medium,diploma
sdv-id-FvxqcM,urban,shared_access,low,medium,degree
sdv-id-MYfvHA,peri-urban,shared_access,high,medium,diploma
sdv-id-OvyQeT,rural,no_access,medium,high,untrained
sdv-id-dOhDEX,rural,shared_access,medium,high,diploma
sdv-id-sUVQcB,peri-urban,individual_access,medium,low,diploma
sdv-id-SWiIme,rural,no_access,low,medium,diploma
sdv-id-ntwgQC,rural,shared_access,medium,medium,diploma
sdv-id-lhHcne,urban,no_access,low,high,degree
sdv-id-uUYSXc,urban,individual_access,high,low,degree
sdv-id-JTghTA,peri-urban,no_access,low,low,degree
sdv-id-vdaQVo,peri-urban,individual_access,medium,medium,degree
sdv-id-wWlUcY,urban,no_access,high,high,degree
sdv-id-cHJxNx,urban,shared_access,medium,high,degree
sdv-id-hBRcDy,rural,individual_access,high,medium,diploma
sdv-id-teJllI,peri-urban,shared_access,medium,low,degree
sdv-id-YnenDf,rural,individual_access,low,low,diploma
sdv-id-GrNKME,urban,no_access,high,medium,degree
sdv-id-xvJshY,urban,no_access,low,medium,diploma
sdv-id-dokafW,peri-urban,shared_access,low,medium,diploma
sdv-id-UsIaMV,urban,no_access,medium,high,degree
sdv-id-HubXcn,rural,no_access,medium,low,postgraduate
sdv-id-HfvsVp,peri-urban,shared_access,medium,medium,degree
sdv-id-UPOqao,rural,no_access,low,medium,degree
sdv-id-hGuxbR,urban,no_access,low,high,diploma
sdv-id-fAlLPV,peri-urban,shared_access,medium,low,diploma
sdv-id-iDJyrL,rural,shared_access,medium,high,diploma
sdv-id-dILxOi,peri-urban,individual_access,low,high,degree
sdv-id-hNNhix,peri-urban,no_access,medium,medium,diploma
sdv-id-TGisjB,rural,shared_access,low,medium,untrained
sdv-id-OKysJo,rural,no_access,high,low,degree
sdv-id-ybfkkX,peri-urban,individual_access,medium,low,untrained
sdv-id-oOzgSm,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-kcwsqU,peri-urban,individual_access,high,low,diploma
sdv-id-GGbmsS,urban,individual_access,high,medium,diploma
sdv-id-CcSWdf,rural,no_access,high,low,diploma
sdv-id-WyeyDa,urban,shared_access,low,medium,untrained
sdv-id-MLhrWQ,rural,shared_access,low,high,diploma
sdv-id-BYmeEe,peri-urban,no_access,low,low,diploma
sdv-id-xuaEyX,rural,shared_access,medium,medium,untrained
sdv-id-QrqqHJ,rural,no_access,high,low,diploma
sdv-id-pmOsdu,peri-urban,shared_access,low,medium,diploma
sdv-id-EuAWxQ,urban,shared_access,medium,medium,diploma
sdv-id-WRTbaB,urban,no_access,low,low,diploma
sdv-id-PbuvIO,peri-urban,shared_access,low,high,postgraduate
sdv-id-fPmWWm,rural,no_access,medium,low,diploma
sdv-id-addFGq,rural,shared_access,medium,medium,degree
sdv-id-PYaOjU,peri-urban,shared_access,medium,medium,diploma
sdv-id-yGTuqf,rural,shared_access,medium,medium,diploma
sdv-id-VHsjKC,urban,shared_access,medium,medium,degree
sdv-id-ZjTEwT,rural,individual_access,low,medium,degree
sdv-id-JkhFPb,peri-urban,no_access,low,medium,degree
sdv-id-AFGEKy,peri-urban,individual_access,medium,low,diploma
sdv-id-MSXVhw,urban,no_access,low,low,degree
sdv-id-FLVjsh,urban,no_access,medium,low,diploma
sdv-id-tTNudm,rural,shared_access,medium,low,postgraduate
sdv-id-VfVHna,peri-urban,individual_access,medium,medium,diploma
sdv-id-PajCbU,peri-urban,shared_access,medium,high,postgraduate
sdv-id-rBtHaq,rural,no_access,medium,high,diploma
sdv-id-dEVGEm,rural,shared_access,medium,medium,degree
sdv-id-knCaQW,rural,no_access,low,low,diploma
sdv-id-UMAhIQ,peri-urban,no_access,medium,low,degree
sdv-id-CgSwPo,rural,individual_access,medium,medium,untrained
sdv-id-CbzYlY,rural,shared_access,medium,low,diploma
sdv-id-KoDeMU,rural,no_access,medium,high,degree
sdv-id-xndseB,rural,shared_access,medium,low,degree
sdv-id-yxtDjU,peri-urban,no_access,low,low,diploma
sdv-id-CeJWHO,rural,no_access,low,low,diploma
sdv-id-hjnznE,rural,no_access,low,low,degree
sdv-id-KLHHDR,urban,individual_access,low,medium,degree
sdv-id-mDIuWZ,rural,individual_access,low,low,degree
sdv-id-koosiw,rural,no_access,low,medium,degree
sdv-id-cqeNuY,rural,no_access,medium,medium,diploma
sdv-id-EXrZvZ,peri-urban,no_access,medium,high,degree
sdv-id-mMbhNU,peri-urban,no_access,low,low,diploma
sdv-id-iKOtMa,peri-urban,shared_access,low,low,degree
sdv-id-GIbGsT,rural,no_access,medium,medium,diploma
sdv-id-hrRpLI,rural,shared_access,low,low,postgraduate
sdv-id-NkSHwk,peri-urban,no_access,medium,high,diploma
sdv-id-BSRhJU,rural,individual_access,low,low,degree
sdv-id-CfdBUS,urban,no_access,medium,low,degree
sdv-id-ZMVwAW,urban,shared_access,low,medium,diploma
sdv-id-JBAfRw,rural,no_access,low,high,diploma
sdv-id-FsiYzF,peri-urban,no_access,medium,low,diploma
sdv-id-UBUCUb,rural,shared_access,low,low,degree
sdv-id-wvsXwS,peri-urban,individual_access,low,high,degree
sdv-id-PYcLpt,rural,shared_access,low,low,diploma
sdv-id-zGFfzC,rural,shared_access,low,high,postgraduate
sdv-id-SnJtwG,urban,individual_access,low,low,degree
sdv-id-WNGCMD,rural,no_access,high,medium,degree
sdv-id-gzKrbU,rural,shared_access,high,medium,diploma
sdv-id-TIfcMl,rural,no_access,medium,medium,diploma
sdv-id-NtoMIF,urban,individual_access,high,medium,diploma
sdv-id-dCmYiU,urban,no_access,low,low,postgraduate
sdv-id-hxtaKU,rural,individual_access,high,high,degree
sdv-id-VDcrbf,rural,no_access,low,medium,diploma
sdv-id-JgTaaY,peri-urban,shared_access,low,low,diploma
sdv-id-XdffqS,rural,shared_access,high,high,degree
sdv-id-ZvRaHg,rural,shared_access,medium,medium,degree
sdv-id-efbHFW,urban,shared_access,low,low,diploma
sdv-id-rMfzqZ,rural,individual_access,low,medium,diploma
sdv-id-wzBCrG,urban,individual_access,high,medium,diploma
sdv-id-dqjDIE,urban,shared_access,medium,low,diploma
sdv-id-WkgxWE,rural,shared_access,low,medium,diploma
sdv-id-yOnRkv,peri-urban,no_access,low,low,degree
sdv-id-bPHTGe,peri-urban,no_access,low,medium,diploma
sdv-id-tMJXAP,peri-urban,no_access,medium,low,untrained
sdv-id-yBBPjP,peri-urban,shared_access,medium,medium,diploma
sdv-id-uupPDy,urban,shared_access,low,medium,degree
sdv-id-inAXUN,urban,no_access,low,low,diploma
sdv-id-zVdTgV,peri-urban,shared_access,low,low,degree
sdv-id-CYmGAX,rural,no_access,low,low,degree
sdv-id-nVMbwD,rural,no_access,low,low,diploma
sdv-id-lWflCo,urban,no_access,low,medium,diploma
sdv-id-QPmllo,rural,no_access,low,low,diploma
sdv-id-kohBNn,urban,shared_access,low,low,untrained
sdv-id-Syrvlq,peri-urban,no_access,high,low,diploma
sdv-id-fKtkMn,rural,individual_access,medium,low,untrained
sdv-id-KrBIOw,peri-urban,individual_access,medium,low,diploma
sdv-id-hBvXPD,rural,shared_access,high,low,degree
sdv-id-Vlpobi,peri-urban,no_access,medium,medium,degree
sdv-id-nPpTXL,urban,no_access,medium,medium,postgraduate
sdv-id-vzzOzW,peri-urban,individual_access,low,low,degree
sdv-id-otaIbQ,peri-urban,individual_access,low,medium,degree
sdv-id-dtDCbR,rural,shared_access,low,medium,degree
sdv-id-CTcouB,peri-urban,no_access,low,medium,diploma
sdv-id-UUTRjw,urban,individual_access,medium,medium,degree
sdv-id-LsZJIO,rural,no_access,medium,low,diploma
sdv-id-voPRbj,rural,individual_access,low,high,diploma
sdv-id-bmsxqI,rural,shared_access,medium,medium,degree
sdv-id-teHbSA,rural,shared_access,high,medium,diploma
sdv-id-dvetaz,rural,individual_access,low,low,untrained
sdv-id-mfXfvM,urban,no_access,high,low,degree
sdv-id-fBAgfI,rural,no_access,low,low,degree
sdv-id-fkbMoN,rural,no_access,low,high,degree
sdv-id-ORHxFF,rural,individual_access,high,medium,degree
sdv-id-VcKLrr,peri-urban,no_access,high,low,diploma
sdv-id-oRPRXj,urban,no_access,medium,low,degree
sdv-id-kzDyWQ,peri-urban,no_access,low,low,diploma
sdv-id-tLuVba,rural,shared_access,low,medium,diploma
sdv-id-dxRKsO,rural,shared_access,low,medium,diploma
sdv-id-eEYxlS,rural,no_access,medium,medium,degree
sdv-id-AEFoZC,peri-urban,individual_access,medium,low,diploma
sdv-id-OGMAyj,peri-urban,shared_access,medium,high,degree
sdv-id-KyjQOn,urban,no_access,high,low,degree
sdv-id-CYjLZD,urban,no_access,medium,medium,untrained
sdv-id-vMOuCt,urban,shared_access,medium,medium,untrained
sdv-id-EYqzSh,rural,shared_access,high,low,degree
sdv-id-wFdclA,peri-urban,no_access,medium,low,degree
sdv-id-ebuwvt,rural,shared_access,medium,low,degree
sdv-id-adBbXV,peri-urban,no_access,low,low,untrained
sdv-id-RpzSRW,urban,individual_access,medium,medium,untrained
sdv-id-DlAbxy,rural,no_access,low,low,diploma
sdv-id-WyEaKw,urban,shared_access,medium,low,diploma
sdv-id-xfTWAI,urban,shared_access,medium,high,degree
sdv-id-abyWVm,rural,shared_access,medium,low,diploma
sdv-id-wtJpXV,rural,shared_access,high,low,degree
sdv-id-WPRkib,peri-urban,no_access,low,medium,diploma
sdv-id-MFlPRx,urban,individual_access,low,low,degree
sdv-id-UKwLkk,peri-urban,shared_access,medium,low,untrained
sdv-id-dtWKtL,urban,shared_access,medium,high,degree
sdv-id-arFyHc,urban,no_access,low,medium,postgraduate
sdv-id-KsttQZ,urban,no_access,low,low,untrained
