student_id,location,tablet_access,bandwidth,resource_level,teacher_qualification
STU005794,rural,no_access,low,low,degree
STU005795,urban,no_access,high,medium,degree
STU005796,peri-urban,shared_access,medium,low,untrained
STU005797,peri-urban,no_access,low,medium,diploma
STU005798,urban,shared_access,high,high,degree
STU005799,peri-urban,no_access,low,low,degree
STU005800,rural,individual_access,low,medium,diploma
STU005801,peri-urban,shared_access,high,low,diploma
STU005802,peri-urban,shared_access,medium,medium,degree
STU005803,urban,no_access,high,high,diploma
STU005804,peri-urban,individual_access,high,low,postgraduate
STU005805,peri-urban,shared_access,medium,low,diploma
STU005806,peri-urban,individual_access,low,high,degree
STU005807,peri-urban,individual_access,medium,low,untrained
STU005808,urban,no_access,medium,low,diploma
STU005809,rural,no_access,medium,medium,postgraduate
STU005810,urban,no_access,medium,low,degree
STU005811,peri-urban,shared_access,low,low,diploma
STU005812,rural,shared_access,low,medium,diploma
STU005813,peri-urban,no_access,medium,medium,untrained
STU005814,peri-urban,individual_access,medium,low,degree
STU005815,peri-urban,no_access,low,medium,untrained
STU005816,urban,shared_access,low,low,diploma
STU005817,rural,shared_access,low,low,diploma
STU005818,rural,no_access,medium,high,degree
STU005819,rural,no_access,low,medium,diploma
STU005820,peri-urban,shared_access,medium,medium,postgraduate
STU005821,peri-urban,shared_access,medium,medium,degree
STU005822,urban,no_access,low,medium,postgraduate
STU005823,peri-urban,shared_access,medium,medium,diploma
STU005824,rural,shared_access,high,low,diploma
STU005825,rural,no_access,low,low,postgraduate
STU005826,rural,shared_access,low,low,untrained
STU005827,peri-urban,no_access,low,high,postgraduate
STU005828,rural,individual_access,medium,medium,untrained
STU005829,peri-urban,shared_access,high,low,degree
STU005830,urban,no_access,medium,low,degree
STU005831,peri-urban,shared_access,high,high,degree
STU005832,rural,no_access,medium,low,degree
STU005833,rural,individual_access,low,medium,untrained
STU005834,peri-urban,shared_access,low,medium,diploma
STU005835,peri-urban,no_access,medium,high,diploma
STU005836,rural,shared_access,medium,low,postgraduate
STU005837,urban,no_access,medium,medium,diploma
STU005838,peri-urban,individual_access,medium,low,untrained
STU005839,peri-urban,individual_access,low,high,diploma
STU005840,rural,shared_access,low,low,degree
STU005841,rural,shared_access,medium,medium,degree
STU005842,rural,shared_access,medium,medium,postgraduate
STU005843,rural,no_access,medium,high,untrained
STU005844,peri-urban,no_access,low,low,degree
STU005845,peri-urban,individual_access,high,low,diploma
STU005846,urban,no_access,low,medium,degree
STU005847,urban,no_access,low,low,degree
STU005848,rural,no_access,medium,low,diploma
STU005849,rural,individual_access,high,low,diploma
STU005850,urban,individual_access,high,high,diploma
STU005851,urban,no_access,low,medium,diploma
STU005852,urban,no_access,low,medium,diploma
STU005853,rural,individual_access,medium,high,diploma
STU005854,rural,no_access,medium,medium,diploma
STU005855,rural,individual_access,medium,medium,diploma
STU005856,urban,individual_access,low,low,degree
STU005857,peri-urban,shared_access,medium,medium,degree
STU005858,peri-urban,no_access,low,medium,postgraduate
STU005859,peri-urban,shared_access,low,low,diploma
STU005860,rural,individual_access,medium,high,degree
STU005861,peri-urban,no_access,low,low,postgraduate
STU005862,rural,individual_access,medium,low,diploma
STU005863,peri-urban,no_access,medium,medium,degree
STU005864,peri-urban,individual_access,low,high,postgraduate
STU005865,peri-urban,shared_access,low,low,degree
STU005866,rural,no_access,high,low,untrained
STU005867,urban,shared_access,medium,medium,diploma
STU005868,peri-urban,no_access,high,high,diploma
STU005869,rural,no_access,low,low,degree
STU005870,rural,individual_access,medium,low,degree
STU005871,peri-urban,no_access,high,high,untrained
STU005872,rural,individual_access,low,medium,diploma
STU005873,rural,no_access,low,low,diploma
STU005874,rural,shared_access,high,low,degree
STU005875,rural,individual_access,low,medium,diploma
STU005876,peri-urban,shared_access,low,medium,diploma
STU005877,peri-urban,individual_access,high,low,degree
STU005878,rural,individual_access,low,low,untrained
STU005879,peri-urban,shared_access,medium,high,degree
STU005880,rural,shared_access,medium,medium,diploma
STU005881,rural,no_access,medium,medium,diploma
STU005882,rural,no_access,low,low,degree
STU005883,urban,no_access,low,low,diploma
STU005884,urban,individual_access,medium,high,diploma
STU005885,peri-urban,shared_access,medium,medium,postgraduate
STU005886,rural,shared_access,low,low,degree
STU005887,rural,individual_access,low,medium,diploma
STU005888,rural,no_access,medium,low,degree
STU005889,urban,individual_access,low,low,diploma
STU005890,rural,no_access,medium,low,degree
STU005891,urban,no_access,high,high,degree
STU005892,peri-urban,shared_access,low,medium,untrained
STU005893,peri-urban,no_access,high,medium,degree
STU005894,urban,shared_access,medium,low,diploma
STU005895,rural,shared_access,medium,high,diploma
STU005896,urban,individual_access,high,low,diploma
STU005897,rural,no_access,low,low,postgraduate
STU005898,urban,no_access,high,high,degree
STU005899,peri-urban,no_access,low,high,degree
STU005900,rural,shared_access,low,low,diploma
STU005901,urban,no_access,medium,low,diploma
STU005902,rural,no_access,low,medium,degree
STU005903,rural,individual_access,medium,low,diploma
STU005904,urban,individual_access,low,medium,postgraduate
STU005905,peri-urban,individual_access,low,medium,degree
STU005906,urban,no_access,medium,medium,degree
STU005907,peri-urban,shared_access,low,low,untrained
STU005908,peri-urban,no_access,low,medium,diploma
STU005909,rural,no_access,low,high,diploma
STU005910,rural,no_access,high,medium,postgraduate
STU005911,urban,individual_access,medium,low,untrained
STU005912,rural,shared_access,medium,high,degree
STU005913,peri-urban,no_access,medium,low,degree
STU005914,rural,shared_access,medium,low,degree
STU005915,rural,individual_access,low,low,postgraduate
STU005916,peri-urban,no_access,low,low,degree
STU005917,urban,individual_access,medium,low,diploma
STU005918,urban,no_access,low,medium,degree
STU005919,urban,no_access,high,low,diploma
STU005920,rural,individual_access,low,low,degree
STU005921,peri-urban,no_access,medium,high,diploma
STU005922,rural,shared_access,low,low,degree
STU005923,peri-urban,no_access,medium,medium,diploma
STU005924,rural,shared_access,high,high,degree
STU005925,peri-urban,shared_access,low,low,diploma
STU005926,rural,individual_access,low,low,degree
STU005927,urban,individual_access,medium,low,untrained
STU005928,urban,shared_access,low,medium,untrained
STU005929,urban,no_access,low,low,postgraduate
STU005930,rural,no_access,medium,high,degree
STU005931,urban,shared_access,low,medium,diploma
STU005932,rural,shared_access,low,medium,degree
STU005933,rural,no_access,low,high,degree
STU005934,rural,individual_access,low,low,degree
STU005935,rural,no_access,high,medium,diploma
STU005936,peri-urban,no_access,low,medium,degree
STU005937,rural,individual_access,low,medium,untrained
STU005938,rural,shared_access,medium,medium,degree
STU005939,peri-urban,shared_access,medium,low,diploma
STU005940,urban,no_access,low,medium,degree
STU005941,peri-urban,no_access,medium,medium,diploma
STU005942,peri-urban,shared_access,medium,medium,diploma
STU005943,rural,no_access,low,high,postgraduate
STU005944,urban,shared_access,low,medium,degree
STU005945,rural,no_access,medium,high,postgraduate
STU005946,rural,no_access,low,low,degree
STU005947,rural,no_access,low,low,untrained
STU005948,peri-urban,no_access,medium,low,degree
STU005949,rural,no_access,low,low,diploma
STU005950,peri-urban,shared_access,low,medium,diploma
STU005951,rural,shared_access,low,low,diploma
STU005952,peri-urban,no_access,high,medium,diploma
STU005953,peri-urban,shared_access,medium,high,untrained
STU005954,rural,no_access,low,medium,untrained
STU005955,peri-urban,no_access,low,low,degree
STU005956,peri-urban,individual_access,high,high,postgraduate
STU005957,peri-urban,shared_access,medium,medium,diploma
STU005958,rural,shared_access,medium,medium,untrained
STU005959,peri-urban,no_access,low,low,diploma
STU005960,rural,no_access,low,medium,degree
STU005961,rural,shared_access,low,low,diploma
STU005962,rural,shared_access,medium,low,degree
STU005963,peri-urban,shared_access,high,low,diploma
STU005964,rural,individual_access,low,medium,degree
STU005965,peri-urban,no_access,medium,low,degree
STU005966,rural,individual_access,high,low,diploma
STU005967,urban,shared_access,high,medium,postgraduate
STU005968,rural,no_access,low,low,diploma
STU005969,peri-urban,no_access,low,low,diploma
STU005970,urban,shared_access,high,high,degree
STU005971,rural,no_access,low,high,diploma
STU005972,rural,shared_access,low,high,postgraduate
STU005973,peri-urban,shared_access,low,medium,diploma
STU005974,urban,shared_access,medium,low,degree
STU005975,urban,shared_access,low,low,degree
STU005976,rural,shared_access,medium,medium,degree
STU005977,urban,shared_access,high,high,diploma
STU005978,rural,individual_access,medium,low,untrained
STU005979,rural,no_access,high,low,degree
STU005980,peri-urban,individual_access,high,medium,degree
STU005981,peri-urban,no_access,medium,medium,postgraduate
STU005982,peri-urban,no_access,medium,low,diploma
STU005983,urban,shared_access,high,high,degree
STU005984,rural,no_access,medium,medium,postgraduate
STU005985,peri-urban,no_access,low,high,degree
STU005986,rural,no_access,high,low,diploma
STU005987,rural,shared_access,medium,low,degree
STU005988,rural,shared_access,high,low,diploma
STU005989,urban,no_access,low,low,diploma
STU005990,peri-urban,shared_access,low,low,diploma
STU005991,rural,no_access,medium,low,postgraduate
STU005992,peri-urban,individual_access,medium,low,postgraduate
STU005993,urban,no_access,low,medium,degree
STU005994,urban,shared_access,high,low,diploma
STU005995,peri-urban,shared_access,medium,low,degree
STU005996,rural,shared_access,low,medium,diploma
STU005997,peri-urban,individual_access,medium,low,diploma
STU005998,urban,no_access,low,low,degree
STU005999,urban,shared_access,low,high,untrained
STU006000,urban,no_access,low,medium,untrained
STU006001,peri-urban,shared_access,low,medium,degree
STU006002,rural,no_access,high,low,degree
STU006003,peri-urban,no_access,low,medium,diploma
STU006004,rural,no_access,medium,low,degree
STU006005,rural,no_access,medium,low,postgraduate
STU006006,peri-urban,individual_access,low,medium,untrained
STU006007,peri-urban,shared_access,high,high,degree
STU006008,urban,no_access,low,medium,degree
STU006009,urban,shared_access,medium,low,diploma
STU006010,urban,shared_access,medium,medium,untrained
STU006011,urban,no_access,medium,medium,diploma
STU006012,peri-urban,no_access,low,medium,degree
STU006013,rural,shared_access,medium,medium,diploma
STU006014,peri-urban,no_access,high,medium,diploma
STU006015,rural,shared_access,low,low,diploma
STU006016,rural,no_access,medium,medium,degree
STU006017,rural,no_access,low,low,diploma
STU006018,urban,shared_access,low,medium,untrained
STU006019,peri-urban,shared_access,low,medium,postgraduate
STU006020,urban,individual_access,low,low,diploma
STU006021,urban,no_access,medium,low,degree
STU006022,urban,shared_access,low,medium,untrained
STU006023,rural,individual_access,low,medium,diploma
STU006024,urban,shared_access,low,low,diploma
STU006025,urban,individual_access,low,low,degree
STU006026,urban,individual_access,medium,low,degree
STU006027,rural,individual_access,medium,low,diploma
STU006028,rural,individual_access,low,medium,degree
STU006029,urban,shared_access,low,low,degree
STU006030,rural,shared_access,low,low,diploma
STU006031,rural,individual_access,medium,low,diploma
STU006032,peri-urban,individual_access,low,low,diploma
STU006033,rural,no_access,medium,low,diploma
STU006034,rural,no_access,medium,high,degree
STU006035,urban,no_access,low,medium,degree
STU006036,urban,individual_access,low,medium,degree
STU006037,urban,no_access,low,low,degree
STU006038,rural,no_access,low,high,degree
STU006039,rural,shared_access,low,medium,degree
STU006040,peri-urban,no_access,high,low,postgraduate
STU006041,peri-urban,individual_access,low,medium,degree
STU006042,rural,shared_access,low,low,degree
STU006043,urban,no_access,medium,high,degree
STU006044,urban,no_access,high,low,diploma
STU006045,peri-urban,shared_access,low,medium,degree
STU006046,rural,shared_access,medium,high,degree
STU006047,rural,shared_access,low,medium,untrained
STU006048,rural,no_access,medium,high,diploma
STU006049,rural,individual_access,medium,low,untrained
STU006050,peri-urban,shared_access,low,medium,diploma
STU006051,peri-urban,shared_access,low,low,diploma
STU006052,peri-urban,no_access,low,low,diploma
STU006053,urban,individual_access,medium,medium,degree
STU006054,rural,shared_access,low,medium,degree
STU006055,rural,no_access,medium,medium,diploma
STU006056,rural,individual_access,low,low,untrained
STU006057,rural,individual_access,medium,low,diploma
STU006058,peri-urban,shared_access,low,low,diploma
STU006059,urban,shared_access,high,medium,degree
STU006060,urban,no_access,low,low,degree
STU006061,peri-urban,shared_access,low,low,untrained
STU006062,peri-urban,no_access,low,high,diploma
STU006063,rural,shared_access,medium,high,postgraduate
STU006064,peri-urban,no_access,low,medium,postgraduate
STU006065,rural,no_access,low,low,degree
STU006066,urban,individual_access,low,medium,diploma
STU006067,peri-urban,no_access,low,medium,untrained
STU006068,rural,individual_access,medium,low,diploma
STU006069,rural,no_access,low,high,diploma
STU006070,rural,no_access,medium,low,degree
STU006071,urban,no_access,high,low,untrained
STU006072,rural,no_access,medium,medium,postgraduate
STU006073,rural,shared_access,low,high,degree
STU006074,rural,no_access,medium,medium,postgraduate
STU006075,urban,shared_access,medium,low,degree
STU006076,peri-urban,shared_access,low,medium,diploma
STU006077,peri-urban,no_access,low,high,degree
STU006078,rural,no_access,low,medium,degree
STU006079,rural,no_access,low,low,diploma
STU006080,urban,no_access,low,medium,untrained
STU006081,rural,no_access,low,medium,diploma
STU006082,rural,shared_access,medium,low,diploma
STU006083,peri-urban,shared_access,low,medium,degree
STU006084,rural,individual_access,low,medium,diploma
STU006085,rural,shared_access,high,medium,diploma
STU006086,urban,shared_access,low,low,degree
STU006087,peri-urban,no_access,low,low,degree
STU006088,rural,no_access,low,medium,diploma
STU006089,rural,shared_access,low,low,degree
STU006090,peri-urban,no_access,medium,low,postgraduate
STU006091,rural,no_access,low,low,diploma
STU006092,rural,individual_access,high,low,degree
STU006093,peri-urban,no_access,high,medium,untrained
STU006094,peri-urban,no_access,low,high,degree
STU006095,urban,individual_access,medium,low,degree
STU006096,rural,no_access,medium,low,untrained
STU006097,rural,no_access,medium,low,degree
STU006098,peri-urban,no_access,low,medium,untrained
STU006099,peri-urban,no_access,medium,medium,degree
STU006100,rural,individual_access,low,high,diploma
STU006101,peri-urban,shared_access,low,medium,diploma
STU006102,rural,shared_access,high,low,postgraduate
STU006103,urban,no_access,low,low,degree
STU006104,urban,no_access,low,medium,untrained
STU006105,peri-urban,shared_access,low,low,degree
STU006106,urban,no_access,high,low,diploma
STU006107,urban,no_access,low,low,postgraduate
STU006108,rural,shared_access,low,medium,diploma
STU006109,rural,individual_access,medium,medium,diploma
STU006110,peri-urban,individual_access,low,medium,diploma
STU006111,rural,individual_access,low,low,degree
STU006112,rural,shared_access,medium,high,diploma
STU006113,rural,shared_access,high,medium,diploma
STU006114,urban,individual_access,medium,medium,degree
STU006115,peri-urban,no_access,low,medium,diploma
STU006116,urban,no_access,low,medium,degree
STU006117,rural,no_access,medium,medium,untrained
STU006118,rural,individual_access,low,low,degree
STU006119,urban,individual_access,medium,low,degree
STU006120,rural,individual_access,low,high,degree
STU006121,rural,no_access,high,medium,diploma
STU006122,rural,individual_access,low,medium,degree
STU006123,peri-urban,no_access,high,high,degree
STU006124,rural,no_access,low,low,postgraduate
STU006125,rural,shared_access,medium,high,untrained
STU006126,rural,shared_access,low,low,degree
STU006127,rural,individual_access,medium,low,degree
STU006128,rural,no_access,low,medium,postgraduate
STU006129,peri-urban,no_access,low,medium,diploma
STU006130,rural,shared_access,low,medium,diploma
STU006131,rural,no_access,low,low,degree
STU006132,peri-urban,individual_access,high,medium,diploma
STU006133,peri-urban,no_access,medium,medium,degree
STU006134,rural,no_access,medium,medium,diploma
STU006135,rural,no_access,low,low,postgraduate
STU006136,rural,shared_access,low,low,diploma
STU006137,urban,individual_access,low,medium,diploma
STU006138,rural,no_access,low,low,degree
STU006139,rural,no_access,medium,medium,untrained
STU006140,peri-urban,individual_access,medium,low,untrained
STU006141,rural,shared_access,low,medium,degree
STU006142,rural,no_access,low,high,diploma
STU006143,rural,no_access,low,medium,diploma
STU006144,peri-urban,individual_access,low,medium,degree
STU006145,peri-urban,shared_access,low,low,diploma
STU006146,peri-urban,no_access,low,low,postgraduate
STU006147,urban,no_access,low,medium,degree
STU006148,rural,no_access,low,high,degree
STU006149,urban,no_access,medium,medium,degree
STU006150,peri-urban,no_access,high,low,degree
STU006151,urban,no_access,low,low,diploma
STU006152,peri-urban,no_access,low,medium,degree
STU006153,rural,no_access,low,medium,postgraduate
STU006154,rural,shared_access,medium,low,degree
STU006155,peri-urban,shared_access,medium,medium,postgraduate
STU006156,rural,individual_access,medium,low,degree
STU006157,peri-urban,no_access,medium,low,untrained
STU006158,rural,individual_access,high,high,diploma
STU006159,rural,individual_access,low,medium,diploma
STU006160,urban,individual_access,low,low,degree
STU006161,peri-urban,no_access,low,high,postgraduate
STU006162,peri-urban,no_access,low,high,degree
STU006163,rural,shared_access,low,high,untrained
STU006164,peri-urban,no_access,high,medium,diploma
STU006165,urban,no_access,medium,high,diploma
STU006166,peri-urban,no_access,high,low,diploma
STU006167,peri-urban,shared_access,high,high,postgraduate
STU006168,peri-urban,individual_access,medium,low,diploma
STU006169,rural,no_access,high,low,degree
STU006170,peri-urban,individual_access,medium,low,degree
STU006171,urban,shared_access,low,low,degree
STU006172,peri-urban,no_access,medium,medium,untrained
STU006173,rural,no_access,high,high,diploma
STU006174,peri-urban,no_access,medium,low,diploma
STU006175,peri-urban,individual_access,medium,medium,diploma
STU006176,urban,shared_access,low,medium,untrained
STU006177,peri-urban,shared_access,medium,low,diploma
STU006178,rural,shared_access,low,medium,degree
STU006179,rural,no_access,medium,low,diploma
STU006180,peri-urban,individual_access,medium,low,degree
STU006181,rural,individual_access,medium,medium,diploma
STU006182,peri-urban,shared_access,low,high,untrained
STU006183,urban,shared_access,medium,low,diploma
STU006184,peri-urban,no_access,low,low,diploma
STU006185,rural,no_access,low,medium,diploma
STU006186,peri-urban,no_access,low,medium,degree
STU006187,peri-urban,shared_access,medium,high,diploma
STU006188,rural,shared_access,low,medium,untrained
STU006189,peri-urban,individual_access,low,medium,diploma
STU006190,peri-urban,no_access,high,medium,untrained
STU006191,urban,no_access,low,low,degree
STU006192,rural,no_access,high,medium,degree
STU006193,rural,individual_access,low,low,degree
STU006194,peri-urban,shared_access,low,medium,degree
STU006195,rural,shared_access,medium,low,diploma
STU006196,peri-urban,shared_access,low,low,untrained
STU006197,urban,shared_access,high,high,degree
STU006198,rural,no_access,low,high,degree
STU006199,peri-urban,no_access,medium,medium,degree
STU006200,urban,no_access,low,medium,degree
STU006201,peri-urban,no_access,medium,high,degree
STU006202,peri-urban,shared_access,low,low,degree
STU006203,peri-urban,no_access,medium,medium,degree
STU006204,rural,shared_access,low,low,postgraduate
STU006205,rural,shared_access,medium,medium,untrained
STU006206,peri-urban,shared_access,low,low,untrained
STU006207,rural,individual_access,low,medium,degree
STU006208,rural,no_access,medium,low,diploma
STU006209,rural,shared_access,low,medium,diploma
STU006210,urban,no_access,medium,medium,degree
STU006211,rural,shared_access,medium,low,diploma
STU006212,peri-urban,shared_access,low,high,diploma
STU006213,rural,no_access,medium,low,untrained
STU006214,peri-urban,no_access,low,medium,diploma
STU006215,rural,shared_access,medium,medium,degree
STU006216,rural,shared_access,low,low,diploma
STU006217,peri-urban,shared_access,low,medium,diploma
STU006218,peri-urban,no_access,medium,medium,degree
STU006219,rural,shared_access,high,medium,postgraduate
STU006220,peri-urban,shared_access,high,medium,untrained
STU006221,peri-urban,no_access,medium,low,diploma
STU006222,rural,shared_access,low,low,untrained
STU006223,peri-urban,shared_access,low,low,diploma
STU006224,rural,individual_access,low,high,degree
STU006225,peri-urban,no_access,medium,low,diploma
STU006226,rural,no_access,low,low,diploma
STU006227,peri-urban,individual_access,high,low,postgraduate
STU006228,rural,individual_access,low,medium,diploma
STU006229,peri-urban,no_access,low,medium,diploma
STU006230,peri-urban,individual_access,medium,low,postgraduate
STU006231,urban,no_access,low,high,diploma
STU006232,peri-urban,individual_access,low,high,diploma
STU006233,urban,no_access,medium,high,untrained
STU006234,rural,no_access,high,medium,degree
STU006235,rural,individual_access,low,low,degree
STU006236,rural,no_access,low,low,diploma
STU006237,peri-urban,individual_access,low,low,degree
STU006238,peri-urban,shared_access,medium,medium,diploma
STU006239,urban,no_access,low,low,diploma
STU006240,peri-urban,individual_access,medium,medium,postgraduate
STU006241,peri-urban,shared_access,low,medium,diploma
STU006242,rural,individual_access,high,medium,diploma
STU006243,rural,individual_access,medium,low,diploma
STU006244,urban,no_access,medium,high,degree
STU006245,rural,no_access,low,medium,degree
STU006246,rural,no_access,low,medium,degree
STU006247,urban,shared_access,low,high,degree
STU006248,urban,no_access,medium,low,degree
STU006249,peri-urban,no_access,low,high,postgraduate
STU006250,rural,individual_access,low,medium,degree
STU006251,urban,no_access,low,high,degree
STU006252,rural,shared_access,low,low,postgraduate
STU006253,peri-urban,shared_access,low,low,diploma
STU006254,rural,no_access,medium,low,diploma
STU006255,urban,no_access,medium,medium,degree
STU006256,urban,no_access,low,low,postgraduate
STU006257,peri-urban,shared_access,medium,low,diploma
STU006258,rural,no_access,low,high,degree
STU006259,peri-urban,individual_access,high,low,degree
STU006260,rural,individual_access,medium,low,diploma
STU006261,urban,no_access,low,medium,diploma
STU006262,rural,individual_access,medium,low,untrained
STU006263,rural,individual_access,low,medium,diploma
STU006264,peri-urban,no_access,low,low,diploma
STU006265,peri-urban,individual_access,low,medium,diploma
STU006266,urban,no_access,high,low,degree
STU006267,rural,shared_access,high,medium,diploma
STU006268,urban,no_access,medium,low,untrained
STU006269,rural,individual_access,medium,low,degree
STU006270,rural,individual_access,low,high,untrained
STU006271,peri-urban,individual_access,medium,medium,postgraduate
STU006272,rural,individual_access,low,medium,diploma
STU006273,peri-urban,no_access,low,high,degree
STU006274,rural,shared_access,high,low,diploma
STU006275,rural,no_access,medium,medium,postgraduate
STU006276,peri-urban,no_access,high,high,diploma
STU006277,rural,no_access,medium,medium,postgraduate
STU006278,peri-urban,individual_access,low,low,diploma
STU006279,peri-urban,shared_access,medium,medium,degree
STU006280,rural,no_access,low,low,untrained
STU006281,urban,individual_access,high,low,diploma
STU006282,rural,individual_access,low,medium,diploma
STU006283,rural,no_access,medium,low,degree
STU006284,rural,shared_access,medium,low,diploma
STU006285,urban,shared_access,low,low,degree
STU006286,peri-urban,shared_access,low,low,diploma
STU006287,peri-urban,shared_access,low,medium,untrained
STU006288,urban,shared_access,low,medium,degree
STU006289,rural,no_access,high,medium,diploma
STU006290,urban,shared_access,low,medium,diploma
STU006291,peri-urban,no_access,low,low,postgraduate
STU006292,urban,no_access,low,low,untrained
STU006293,urban,no_access,low,high,degree
STU006294,urban,shared_access,low,low,untrained
STU006295,rural,no_access,high,low,degree
STU006296,urban,no_access,medium,high,degree
STU006297,urban,no_access,high,low,degree
STU006298,peri-urban,individual_access,low,medium,degree
STU006299,rural,no_access,low,low,untrained
STU006300,urban,no_access,low,medium,diploma
STU006301,rural,no_access,low,low,diploma
STU006302,peri-urban,shared_access,low,medium,degree
STU006303,peri-urban,no_access,low,medium,diploma
STU006304,rural,no_access,medium,medium,diploma
STU006305,peri-urban,individual_access,low,low,diploma
STU006306,rural,shared_access,medium,low,degree
STU006307,peri-urban,shared_access,medium,medium,diploma
STU006308,urban,shared_access,medium,high,postgraduate
STU006309,rural,individual_access,low,low,postgraduate
STU006310,peri-urban,individual_access,medium,low,diploma
STU006311,rural,shared_access,low,medium,postgraduate
STU006312,urban,shared_access,low,medium,degree
STU006313,urban,individual_access,low,high,diploma
STU006314,rural,individual_access,low,medium,degree
STU006315,peri-urban,no_access,low,low,diploma
STU006316,peri-urban,individual_access,medium,medium,degree
STU006317,peri-urban,shared_access,medium,high,degree
STU006318,peri-urban,shared_access,low,low,degree
STU006319,peri-urban,no_access,low,medium,degree
STU006320,peri-urban,no_access,low,low,degree
STU006321,rural,individual_access,high,low,diploma
STU006322,rural,shared_access,low,high,diploma
STU006323,urban,no_access,low,low,degree
STU006324,rural,shared_access,low,medium,degree
STU006325,peri-urban,no_access,medium,low,degree
STU006326,rural,shared_access,low,low,untrained
STU006327,urban,shared_access,low,medium,untrained
STU006328,peri-urban,shared_access,low,low,diploma
STU006329,peri-urban,no_access,medium,medium,degree
STU006330,rural,no_access,low,low,diploma
STU006331,peri-urban,no_access,high,medium,diploma
STU006332,urban,shared_access,high,high,degree
STU006333,peri-urban,individual_access,medium,low,degree
STU006334,peri-urban,shared_access,high,low,diploma
STU006335,peri-urban,shared_access,medium,medium,degree
STU006336,rural,no_access,low,low,diploma
STU006337,peri-urban,no_access,medium,low,degree
STU006338,rural,individual_access,medium,high,diploma
STU006339,rural,shared_access,medium,low,diploma
STU006340,peri-urban,no_access,medium,medium,degree
STU006341,urban,shared_access,medium,low,diploma
STU006342,urban,shared_access,high,medium,degree
STU006343,urban,no_access,low,medium,diploma
STU006344,peri-urban,no_access,medium,medium,untrained
STU006345,rural,shared_access,medium,medium,postgraduate
STU006346,peri-urban,no_access,high,low,diploma
STU006347,urban,no_access,low,low,diploma
STU006348,peri-urban,individual_access,low,medium,diploma
STU006349,peri-urban,individual_access,low,high,diploma
STU006350,peri-urban,no_access,low,medium,degree
STU006351,urban,no_access,low,medium,diploma
STU006352,urban,shared_access,low,medium,postgraduate
STU006353,urban,no_access,low,medium,diploma
STU006354,peri-urban,individual_access,high,medium,diploma
STU006355,rural,shared_access,low,low,diploma
STU006356,peri-urban,no_access,low,low,untrained
STU006357,rural,shared_access,medium,low,untrained
STU006358,urban,no_access,low,low,diploma
STU006359,peri-urban,shared_access,medium,medium,untrained
STU006360,peri-urban,individual_access,medium,low,degree
STU006361,rural,no_access,low,medium,degree
STU006362,peri-urban,no_access,low,high,diploma
STU006363,peri-urban,individual_access,low,high,diploma
STU006364,rural,shared_access,low,medium,degree
STU006365,urban,no_access,medium,high,untrained
STU006366,rural,no_access,low,low,diploma
STU006367,peri-urban,no_access,low,medium,postgraduate
STU006368,rural,shared_access,low,medium,diploma
STU006369,peri-urban,no_access,low,high,untrained
STU006370,peri-urban,no_access,low,medium,diploma
STU006371,urban,no_access,medium,low,diploma
STU006372,rural,shared_access,low,medium,degree
STU006373,urban,individual_access,medium,medium,diploma
STU006374,peri-urban,shared_access,high,low,diploma
STU006375,rural,shared_access,medium,medium,diploma
STU006376,rural,individual_access,low,medium,degree
STU006377,rural,no_access,low,medium,diploma
STU006378,urban,no_access,medium,high,diploma
STU006379,rural,no_access,medium,medium,diploma
STU006380,peri-urban,no_access,high,high,untrained
STU006381,peri-urban,individual_access,low,low,postgraduate
STU006382,urban,no_access,low,low,diploma
STU006383,peri-urban,individual_access,low,low,untrained
STU006384,urban,no_access,high,medium,postgraduate
STU006385,rural,shared_access,medium,medium,postgraduate
STU006386,urban,no_access,high,medium,diploma
STU006387,rural,no_access,medium,low,diploma
STU006388,rural,no_access,high,medium,postgraduate
STU006389,urban,shared_access,medium,high,untrained
STU006390,rural,shared_access,high,low,diploma
STU006391,rural,individual_access,high,low,diploma
STU006392,peri-urban,individual_access,medium,medium,degree
STU006393,rural,shared_access,high,medium,diploma
STU006394,rural,individual_access,medium,low,diploma
STU006395,peri-urban,no_access,medium,low,degree
STU006396,urban,no_access,medium,medium,degree
STU006397,urban,no_access,medium,low,untrained
STU006398,rural,shared_access,medium,low,untrained
STU006399,peri-urban,shared_access,medium,low,degree
STU006400,urban,shared_access,low,low,diploma
STU006401,rural,individual_access,medium,low,degree
STU006402,rural,no_access,high,medium,diploma
STU006403,rural,individual_access,medium,low,degree
STU006404,peri-urban,shared_access,low,medium,diploma
STU006405,rural,shared_access,high,medium,diploma
STU006406,peri-urban,no_access,medium,low,diploma
STU006407,urban,no_access,low,medium,diploma
STU006408,rural,no_access,medium,low,degree
STU006409,peri-urban,shared_access,medium,high,degree
STU006410,rural,shared_access,medium,medium,degree
STU006411,rural,no_access,low,low,degree
STU006412,urban,shared_access,low,high,diploma
STU006413,peri-urban,shared_access,high,low,degree
STU006414,urban,individual_access,high,low,untrained
STU006415,peri-urban,shared_access,low,low,degree
STU006416,rural,shared_access,high,medium,diploma
STU006417,peri-urban,shared_access,low,medium,diploma
STU006418,rural,shared_access,low,medium,degree
STU006419,urban,no_access,medium,high,postgraduate
STU006420,peri-urban,no_access,low,high,diploma
STU006421,rural,individual_access,low,low,degree
STU006422,peri-urban,shared_access,high,high,diploma
