student_id,location,tablet_access,bandwidth,resource_level,teacher_qualification
sdv-id-mKtyvR,urban,shared_access,high,high,diploma
sdv-id-adAhJP,peri-urban,shared_access,low,medium,diploma
sdv-id-mldcHp,peri-urban,no_access,high,medium,degree
sdv-id-ibLbXa,rural,shared_access,low,medium,diploma
sdv-id-bKLzAW,peri-urban,individual_access,medium,high,postgraduate
sdv-id-mTFvUa,rural,shared_access,medium,medium,degree
sdv-id-HCGirZ,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-mHLzlr,peri-urban,individual_access,low,high,degree
sdv-id-SBHgyg,urban,no_access,medium,low,degree
sdv-id-jvULaR,urban,individual_access,medium,medium,diploma
sdv-id-Iwbijy,urban,no_access,high,medium,diploma
sdv-id-IOInBI,rural,no_access,medium,medium,diploma
sdv-id-kxVsLq,urban,shared_access,low,medium,degree
sdv-id-PoiBaz,urban,no_access,medium,low,diploma
sdv-id-aNILsV,rural,no_access,low,low,degree
sdv-id-OypZdZ,rural,shared_access,medium,medium,postgraduate
sdv-id-WaklOW,urban,shared_access,low,medium,degree
sdv-id-gqXqhh,rural,no_access,low,low,diploma
sdv-id-eMippj,peri-urban,shared_access,low,low,diploma
sdv-id-KiWDan,rural,no_access,low,medium,diploma
sdv-id-YDdDxN,peri-urban,individual_access,high,medium,untrained
sdv-id-dBxeAE,rural,no_access,low,medium,diploma
sdv-id-LbSuUd,urban,individual_access,low,low,untrained
sdv-id-dpzHTp,urban,shared_access,low,low,degree
sdv-id-fLwLuk,rural,no_access,low,medium,degree
sdv-id-qSFVdp,urban,individual_access,high,medium,untrained
sdv-id-uFtYVd,urban,no_access,low,medium,diploma
sdv-id-dtMwTK,urban,no_access,medium,medium,untrained
sdv-id-bVCASe,rural,no_access,low,medium,diploma
sdv-id-TSpkEb,peri-urban,individual_access,low,medium,diploma
sdv-id-rkSZsk,rural,individual_access,low,medium,diploma
sdv-id-tnJHMh,rural,no_access,medium,high,degree
sdv-id-SBYEhn,peri-urban,shared_access,medium,low,degree
sdv-id-uCGsHU,peri-urban,no_access,medium,low,untrained
sdv-id-HaPQFE,rural,no_access,low,medium,diploma
sdv-id-VedLXo,urban,individual_access,medium,high,degree
sdv-id-gztwoP,urban,no_access,low,low,diploma
sdv-id-zTlbmc,peri-urban,no_access,high,medium,degree
sdv-id-ZURdXc,peri-urban,individual_access,high,low,diploma
sdv-id-ZjtVXy,rural,individual_access,medium,low,postgraduate
sdv-id-Rfyxbl,rural,individual_access,medium,low,diploma
sdv-id-tCWznC,urban,no_access,low,medium,untrained
sdv-id-bXjdJR,peri-urban,individual_access,high,medium,untrained
sdv-id-KGBQsq,rural,no_access,high,medium,degree
sdv-id-YiSPTM,urban,shared_access,medium,low,diploma
sdv-id-vuesyX,rural,individual_access,medium,low,postgraduate
sdv-id-kDLoyW,urban,shared_access,medium,low,postgraduate
sdv-id-VRPhDz,urban,shared_access,medium,high,diploma
sdv-id-DSPGRU,rural,individual_access,low,low,untrained
sdv-id-fhUjfi,peri-urban,no_access,high,medium,diploma
sdv-id-XhlaOv,peri-urban,no_access,medium,medium,diploma
sdv-id-PIJzPT,urban,shared_access,high,medium,diploma
sdv-id-DpEjor,peri-urban,individual_access,high,high,diploma
sdv-id-utHFBA,rural,individual_access,medium,low,diploma
sdv-id-jcFOQj,rural,shared_access,medium,low,diploma
sdv-id-uMZhhl,peri-urban,individual_access,medium,medium,diploma
sdv-id-AVDaXX,peri-urban,no_access,high,medium,postgraduate
sdv-id-uOpsuu,urban,no_access,low,high,diploma
sdv-id-OqTUDU,rural,shared_access,medium,low,diploma
sdv-id-GEewew,rural,shared_access,low,low,untrained
sdv-id-izOwpP,peri-urban,individual_access,high,medium,diploma
sdv-id-jVlOic,rural,shared_access,medium,medium,degree
sdv-id-ByKalb,peri-urban,shared_access,high,low,untrained
sdv-id-gObEBO,rural,no_access,high,medium,postgraduate
sdv-id-DwjHEt,peri-urban,shared_access,low,medium,diploma
sdv-id-EjKQYs,rural,individual_access,low,medium,diploma
sdv-id-WtBsTt,urban,no_access,low,medium,diploma
sdv-id-HlOnRO,rural,no_access,medium,medium,postgraduate
sdv-id-QQGNwp,rural,no_access,medium,low,postgraduate
sdv-id-hCUOhB,urban,individual_access,low,low,diploma
sdv-id-Xypvbh,peri-urban,individual_access,low,low,untrained
sdv-id-oREBlN,urban,individual_access,medium,medium,diploma
sdv-id-SOBWPk,rural,shared_access,high,low,untrained
sdv-id-csgobK,peri-urban,shared_access,low,high,untrained
sdv-id-UlnrWg,urban,no_access,medium,medium,untrained
sdv-id-NMCXNM,peri-urban,shared_access,medium,low,diploma
sdv-id-hBqCuV,urban,individual_access,low,low,diploma
sdv-id-nBuYyw,peri-urban,shared_access,medium,low,untrained
sdv-id-oEDAtx,rural,no_access,low,low,diploma
sdv-id-EtZShy,rural,individual_access,low,high,untrained
sdv-id-qLIhFI,urban,shared_access,low,low,untrained
sdv-id-ebXJIz,peri-urban,shared_access,medium,high,postgraduate
sdv-id-zzzerM,rural,individual_access,high,medium,untrained
sdv-id-OTaoSp,rural,shared_access,low,medium,untrained
sdv-id-GqGEFd,rural,no_access,medium,high,diploma
sdv-id-XVLkuX,rural,shared_access,low,low,diploma
sdv-id-EZjUvh,rural,no_access,low,medium,degree
sdv-id-aKoOIv,urban,individual_access,low,low,degree
sdv-id-vtjAOX,urban,individual_access,medium,medium,postgraduate
sdv-id-artUsC,urban,individual_access,medium,high,diploma
sdv-id-gxYGCp,urban,individual_access,high,medium,degree
sdv-id-qkDYyM,rural,individual_access,low,medium,diploma
sdv-id-lGeSLq,rural,individual_access,low,medium,diploma
sdv-id-LONytN,urban,shared_access,medium,medium,diploma
sdv-id-ILDVhx,peri-urban,individual_access,medium,high,diploma
sdv-id-JXklPj,rural,no_access,medium,medium,degree
sdv-id-dAPsFm,urban,no_access,low,medium,diploma
sdv-id-wdUDWu,peri-urban,shared_access,high,medium,degree
sdv-id-bwupNg,rural,individual_access,medium,medium,postgraduate
sdv-id-QprjfN,rural,no_access,low,medium,degree
sdv-id-vitICJ,peri-urban,no_access,medium,high,postgraduate
sdv-id-YXWfbu,urban,no_access,low,low,untrained
sdv-id-rukKNX,urban,shared_access,medium,medium,postgraduate
sdv-id-bCkAoi,peri-urban,shared_access,high,high,diploma
sdv-id-BoXoRc,rural,no_access,medium,high,untrained
sdv-id-wQEBeS,rural,individual_access,high,medium,postgraduate
sdv-id-egODKT,urban,no_access,high,medium,diploma
sdv-id-jVnkbJ,urban,shared_access,medium,medium,diploma
sdv-id-whMLWb,rural,individual_access,medium,low,postgraduate
sdv-id-HWVsvL,peri-urban,individual_access,low,medium,diploma
sdv-id-urMWom,peri-urban,shared_access,low,high,diploma
sdv-id-cxhQlm,urban,no_access,medium,low,diploma
sdv-id-sKqEVd,rural,no_access,medium,medium,postgraduate
sdv-id-uKzDsU,peri-urban,shared_access,medium,medium,diploma
sdv-id-LNEwiR,urban,individual_access,high,medium,diploma
sdv-id-lmPiiB,peri-urban,shared_access,medium,medium,diploma
sdv-id-MKlgyI,urban,individual_access,medium,low,diploma
sdv-id-fMIatj,rural,individual_access,medium,medium,postgraduate
sdv-id-YpeiIe,rural,shared_access,high,high,degree
sdv-id-ndFHrg,urban,no_access,low,medium,degree
sdv-id-ijLZlV,urban,no_access,low,low,degree
sdv-id-cVOXqY,urban,individual_access,medium,low,postgraduate
sdv-id-UtfBlP,rural,shared_access,high,high,diploma
sdv-id-OkqyRG,peri-urban,no_access,low,high,diploma
sdv-id-iJVbpS,peri-urban,shared_access,high,low,diploma
sdv-id-Gidtjl,peri-urban,shared_access,low,high,diploma
sdv-id-jJwWeh,peri-urban,shared_access,low,low,postgraduate
sdv-id-XXCpCF,rural,shared_access,high,medium,postgraduate
sdv-id-tjbJFu,urban,no_access,medium,medium,diploma
sdv-id-ePfflB,urban,shared_access,high,low,degree
sdv-id-BemHZq,urban,no_access,low,low,postgraduate
sdv-id-VIOsqE,rural,no_access,high,low,degree
sdv-id-pTkIYe,peri-urban,no_access,low,medium,untrained
sdv-id-HuyZyn,peri-urban,no_access,medium,medium,degree
sdv-id-fkcxAT,urban,individual_access,low,high,diploma
sdv-id-iJAsZc,urban,shared_access,high,medium,diploma
sdv-id-EGhdro,urban,shared_access,high,medium,degree
sdv-id-NyZuxM,rural,individual_access,medium,low,postgraduate
sdv-id-ZpkQOm,peri-urban,individual_access,low,medium,untrained
sdv-id-FfpQcp,urban,shared_access,high,high,degree
sdv-id-qzsase,urban,no_access,low,high,diploma
sdv-id-NYCgMq,peri-urban,no_access,high,low,degree
sdv-id-aZkJfc,peri-urban,individual_access,medium,high,diploma
sdv-id-XmzlhF,rural,no_access,high,high,degree
sdv-id-MgkRUK,urban,shared_access,high,low,diploma
sdv-id-DDRYgj,rural,no_access,low,medium,diploma
sdv-id-PQSgnr,rural,shared_access,low,low,diploma
sdv-id-HNSlpN,peri-urban,individual_access,low,medium,diploma
sdv-id-tdYbgW,urban,no_access,medium,medium,degree
sdv-id-NSYSNc,peri-urban,individual_access,low,medium,postgraduate
sdv-id-VjFLOx,urban,shared_access,medium,low,untrained
sdv-id-lWaxBT,peri-urban,shared_access,medium,low,diploma
sdv-id-IBTxWE,rural,shared_access,medium,low,diploma
sdv-id-DRZUze,urban,shared_access,medium,high,diploma
sdv-id-AyQNkJ,rural,no_access,medium,medium,diploma
sdv-id-LjVAMQ,rural,no_access,low,low,postgraduate
sdv-id-oZQUhw,rural,no_access,low,low,diploma
sdv-id-NDJwrM,peri-urban,individual_access,medium,low,untrained
sdv-id-ATmwXH,urban,no_access,high,low,diploma
sdv-id-COrgdT,rural,no_access,low,medium,postgraduate
sdv-id-ChjQsw,peri-urban,shared_access,medium,medium,diploma
sdv-id-pPzYYe,peri-urban,shared_access,low,low,diploma
sdv-id-gfCsSR,urban,no_access,high,medium,diploma
sdv-id-VaYdUL,urban,shared_access,low,medium,diploma
sdv-id-IbdKlS,rural,no_access,high,low,degree
sdv-id-pOsCjx,urban,no_access,high,medium,untrained
sdv-id-lUVEyF,rural,no_access,low,low,degree
sdv-id-LPKPvf,urban,no_access,high,medium,degree
sdv-id-vCXmVo,rural,no_access,low,low,untrained
sdv-id-ikVzEC,urban,no_access,low,low,diploma
sdv-id-NMtmnY,rural,shared_access,medium,low,diploma
sdv-id-cJmDAu,peri-urban,shared_access,medium,low,diploma
sdv-id-ckIpVR,peri-urban,no_access,medium,low,postgraduate
sdv-id-RUlelM,rural,no_access,low,high,postgraduate
sdv-id-gwDrhA,rural,individual_access,medium,high,postgraduate
sdv-id-gGqEOA,rural,individual_access,high,high,diploma
sdv-id-lmceXG,peri-urban,individual_access,high,high,diploma
sdv-id-SandRg,urban,no_access,low,medium,diploma
sdv-id-BKFiNq,peri-urban,shared_access,high,low,degree
sdv-id-DhQAKE,urban,no_access,low,medium,diploma
sdv-id-czmjMb,urban,no_access,low,low,degree
sdv-id-jThoOc,rural,no_access,low,low,postgraduate
sdv-id-adtqho,rural,no_access,high,medium,postgraduate
sdv-id-RCdvhy,rural,no_access,medium,medium,postgraduate
sdv-id-NoTCKO,rural,no_access,low,high,diploma
sdv-id-QzhTLy,rural,no_access,low,low,postgraduate
sdv-id-UUNGWQ,peri-urban,shared_access,medium,low,diploma
sdv-id-OgQTnL,rural,individual_access,low,medium,diploma
sdv-id-BVynOT,urban,shared_access,medium,low,diploma
sdv-id-KjYPew,peri-urban,individual_access,high,high,degree
sdv-id-GfJIdJ,rural,shared_access,low,medium,untrained
sdv-id-NoWmws,urban,no_access,high,medium,degree
sdv-id-qsHQgi,urban,individual_access,medium,low,untrained
sdv-id-uhRWzL,rural,no_access,medium,low,diploma
sdv-id-hfsjVl,rural,no_access,high,medium,untrained
sdv-id-Vwbuzg,peri-urban,no_access,low,low,diploma
sdv-id-mOquWw,rural,shared_access,low,low,diploma
sdv-id-pOThcK,urban,no_access,low,medium,diploma
sdv-id-jifSug,rural,no_access,medium,high,untrained
sdv-id-XJFtKL,urban,shared_access,medium,medium,diploma
sdv-id-XXFfzI,urban,shared_access,medium,low,postgraduate
sdv-id-xQnsMf,peri-urban,shared_access,medium,high,postgraduate
sdv-id-poBKfP,rural,no_access,medium,low,postgraduate
sdv-id-XskflW,peri-urban,shared_access,medium,low,degree
sdv-id-prouKF,rural,shared_access,low,low,untrained
sdv-id-HsoexP,peri-urban,individual_access,medium,high,diploma
sdv-id-hCASPP,urban,no_access,low,low,diploma
sdv-id-UkWvvy,peri-urban,no_access,high,medium,degree
sdv-id-qHHJiC,urban,no_access,low,high,untrained
sdv-id-Crchsm,peri-urban,shared_access,low,low,diploma
sdv-id-OBEAYD,peri-urban,no_access,medium,low,diploma
sdv-id-ZRFVIq,rural,no_access,medium,medium,untrained
sdv-id-nOYnjJ,urban,shared_access,low,low,diploma
sdv-id-qgKfYG,urban,shared_access,low,high,diploma
sdv-id-nKHPKv,rural,individual_access,low,medium,degree
sdv-id-EsyyFP,rural,no_access,low,medium,postgraduate
sdv-id-tJasZX,rural,no_access,low,low,untrained
sdv-id-WmzSfm,rural,individual_access,low,high,diploma
sdv-id-qHQIrt,peri-urban,no_access,medium,medium,diploma
sdv-id-LQtaqX,peri-urban,shared_access,low,high,untrained
sdv-id-VwroFE,urban,no_access,medium,low,degree
sdv-id-eGRGxH,urban,no_access,low,low,diploma
sdv-id-UXLAcm,rural,no_access,high,medium,diploma
sdv-id-WWkWam,urban,individual_access,low,low,diploma
sdv-id-ezEqgd,rural,shared_access,medium,high,degree
sdv-id-oefsam,rural,individual_access,medium,medium,diploma
sdv-id-mgWOhH,peri-urban,individual_access,low,high,untrained
sdv-id-leudrI,urban,shared_access,high,high,untrained
sdv-id-fJomrK,urban,individual_access,high,low,degree
sdv-id-dBsJxy,urban,shared_access,medium,low,degree
sdv-id-fBcLxt,urban,shared_access,medium,high,diploma
sdv-id-pLtpxh,rural,individual_access,medium,low,diploma
sdv-id-QnuKcW,peri-urban,shared_access,low,medium,untrained
sdv-id-WaaZaL,urban,shared_access,high,high,diploma
sdv-id-WBZzSm,urban,shared_access,low,medium,diploma
sdv-id-lrVHaw,peri-urban,individual_access,low,medium,untrained
sdv-id-evgyuk,rural,individual_access,high,low,untrained
sdv-id-sAgVsS,rural,individual_access,low,high,degree
sdv-id-zkczPk,rural,no_access,medium,medium,postgraduate
sdv-id-WJBITJ,rural,individual_access,low,medium,degree
sdv-id-EKDJPq,urban,individual_access,high,medium,untrained
sdv-id-MiBVwk,peri-urban,shared_access,medium,medium,untrained
sdv-id-gdUfMq,peri-urban,shared_access,low,low,untrained
sdv-id-wVAwEP,urban,individual_access,high,low,degree
sdv-id-SXgvKV,rural,individual_access,low,low,diploma
sdv-id-pRPWfH,urban,shared_access,low,high,postgraduate
sdv-id-sywzHS,rural,no_access,low,medium,degree
sdv-id-ZKRFzr,peri-urban,no_access,high,low,degree
sdv-id-xzalNY,peri-urban,individual_access,low,medium,diploma
sdv-id-HGlSVG,peri-urban,no_access,high,high,diploma
sdv-id-gqkiWE,urban,no_access,high,medium,diploma
sdv-id-PWHMnh,rural,shared_access,low,low,diploma
sdv-id-CPWUkn,rural,no_access,medium,low,degree
sdv-id-rZVBTM,urban,no_access,low,medium,untrained
sdv-id-bBafMB,peri-urban,shared_access,low,high,diploma
sdv-id-qjROfW,rural,no_access,medium,medium,diploma
sdv-id-VwIYPF,peri-urban,shared_access,high,high,degree
sdv-id-DduONr,rural,no_access,low,medium,diploma
sdv-id-kRPxoj,peri-urban,no_access,medium,high,untrained
sdv-id-RRzNup,peri-urban,individual_access,medium,high,untrained
sdv-id-lkWjPv,urban,individual_access,medium,low,degree
sdv-id-JADyAM,rural,no_access,low,high,diploma
sdv-id-iOyWGO,peri-urban,no_access,low,medium,postgraduate
sdv-id-mQdJZk,rural,individual_access,medium,high,postgraduate
sdv-id-AjlEVm,urban,individual_access,low,high,diploma
sdv-id-FAVHjn,urban,shared_access,low,low,degree
sdv-id-cYqLNj,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-QxsRVe,urban,individual_access,medium,low,postgraduate
sdv-id-QsAYUW,rural,individual_access,high,low,degree
sdv-id-jzWbqd,peri-urban,individual_access,medium,medium,diploma
sdv-id-LFignj,peri-urban,shared_access,medium,low,untrained
sdv-id-HqmfNX,peri-urban,individual_access,low,medium,degree
sdv-id-ZDGWwQ,urban,individual_access,medium,high,diploma
sdv-id-oHYrwh,rural,no_access,low,low,degree
sdv-id-ZCWTRQ,peri-urban,individual_access,low,high,postgraduate
sdv-id-OBPmYI,urban,no_access,low,low,untrained
sdv-id-YuFvfG,rural,no_access,low,low,postgraduate
sdv-id-ZBvVIe,rural,individual_access,low,low,degree
sdv-id-jYUyov,rural,no_access,high,low,untrained
sdv-id-fAlwiw,rural,no_access,low,medium,degree
sdv-id-QQztbr,rural,individual_access,low,high,diploma
sdv-id-gbJENR,peri-urban,shared_access,medium,low,degree
sdv-id-gXejiG,rural,no_access,medium,low,diploma
sdv-id-JzSrSw,rural,no_access,medium,low,degree
sdv-id-JPIxpI,rural,shared_access,medium,high,diploma
sdv-id-eZrTdP,peri-urban,shared_access,low,medium,diploma
sdv-id-ndUxcl,rural,individual_access,low,high,diploma
sdv-id-DQklyX,rural,no_access,medium,medium,diploma
sdv-id-ROaMpQ,urban,individual_access,medium,medium,degree
sdv-id-hzPzpa,peri-urban,no_access,low,high,diploma
sdv-id-fcxrhn,peri-urban,individual_access,medium,high,diploma
sdv-id-lOdLoY,peri-urban,no_access,low,high,diploma
sdv-id-QrCEUw,peri-urban,no_access,high,low,degree
sdv-id-BZfPJk,rural,individual_access,high,medium,diploma
sdv-id-RIkfNM,rural,individual_access,medium,medium,degree
sdv-id-gzXAAU,urban,individual_access,medium,low,diploma
sdv-id-pxeDwn,rural,no_access,medium,high,diploma
sdv-id-TFcZRq,rural,individual_access,low,medium,diploma
sdv-id-gPWLDK,rural,no_access,low,low,untrained
sdv-id-zloZQH,rural,no_access,medium,medium,diploma
sdv-id-CLMXDV,rural,no_access,low,low,untrained
sdv-id-PjUOyi,urban,no_access,high,medium,degree
sdv-id-zokRbN,peri-urban,no_access,medium,low,diploma
sdv-id-jZxaAS,urban,no_access,high,medium,degree
sdv-id-YqGOBe,urban,shared_access,high,low,diploma
sdv-id-iidOIT,rural,individual_access,medium,high,diploma
sdv-id-xfliMI,rural,no_access,low,medium,degree
sdv-id-gaeOJl,rural,shared_access,medium,medium,diploma
sdv-id-QhfWwX,rural,no_access,low,low,diploma
sdv-id-VoBqxP,urban,individual_access,low,low,untrained
sdv-id-vHQhPO,rural,individual_access,low,medium,degree
sdv-id-AIlymg,urban,individual_access,medium,low,diploma
sdv-id-vfoIrN,peri-urban,shared_access,low,low,untrained
sdv-id-jwgAvY,rural,shared_access,medium,high,postgraduate
sdv-id-uiDVLw,peri-urban,shared_access,high,low,diploma
sdv-id-ltlozH,rural,no_access,medium,high,diploma
sdv-id-oNlitU,rural,no_access,low,medium,diploma
sdv-id-YMZrIh,peri-urban,shared_access,medium,low,diploma
sdv-id-lYYNQw,peri-urban,shared_access,high,medium,diploma
sdv-id-SncRtK,peri-urban,shared_access,low,low,degree
sdv-id-jkbRdH,rural,no_access,high,medium,diploma
sdv-id-icxsSB,peri-urban,individual_access,low,medium,degree
sdv-id-OsKEBG,rural,individual_access,low,low,postgraduate
sdv-id-MQkzgk,peri-urban,shared_access,medium,low,diploma
sdv-id-XlcpyB,urban,no_access,medium,low,diploma
sdv-id-hhIDvK,urban,individual_access,medium,low,diploma
sdv-id-IdyLaw,peri-urban,individual_access,medium,high,postgraduate
sdv-id-zePmnr,rural,no_access,medium,medium,degree
sdv-id-VPvSer,peri-urban,individual_access,low,low,diploma
sdv-id-eNptwA,urban,no_access,medium,medium,diploma
sdv-id-Klstix,peri-urban,shared_access,medium,low,diploma
sdv-id-gBQYYm,peri-urban,shared_access,medium,high,untrained
sdv-id-ESeHRT,rural,individual_access,medium,high,untrained
sdv-id-gZqRbO,rural,no_access,medium,low,diploma
sdv-id-UCsgjs,urban,shared_access,high,low,diploma
sdv-id-IVMAoC,rural,no_access,high,low,untrained
sdv-id-pyrxgL,peri-urban,individual_access,medium,low,diploma
sdv-id-hCxQmT,rural,no_access,high,medium,degree
sdv-id-iLMyZj,rural,individual_access,low,low,diploma
sdv-id-MotGOK,peri-urban,individual_access,low,low,postgraduate
sdv-id-dyZrGL,rural,no_access,low,low,untrained
sdv-id-qOjQYE,urban,individual_access,low,low,diploma
sdv-id-lGBitp,rural,individual_access,medium,medium,degree
sdv-id-KJmCMc,urban,shared_access,low,medium,diploma
sdv-id-oMwORp,peri-urban,individual_access,low,medium,diploma
sdv-id-XuPmDc,rural,individual_access,low,high,degree
sdv-id-mbFUxH,peri-urban,individual_access,low,medium,postgraduate
sdv-id-EdbAWJ,urban,individual_access,medium,medium,degree
sdv-id-OSSQEo,rural,individual_access,low,high,degree
sdv-id-rPMvYR,rural,individual_access,low,low,untrained
sdv-id-RMOLEc,peri-urban,no_access,low,low,diploma
sdv-id-QSQlzq,peri-urban,no_access,high,medium,degree
sdv-id-yqIDwx,urban,individual_access,low,medium,untrained
sdv-id-tiOkHd,peri-urban,individual_access,low,low,diploma
sdv-id-Hmcuan,rural,individual_access,low,medium,postgraduate
sdv-id-HNqTTa,rural,no_access,low,high,degree
sdv-id-RuLzIw,urban,no_access,low,medium,degree
sdv-id-zTDxQn,urban,individual_access,medium,medium,diploma
sdv-id-ptLEDp,peri-urban,individual_access,low,high,untrained
sdv-id-WKadyA,rural,shared_access,low,low,untrained
sdv-id-dLFGko,rural,no_access,low,low,postgraduate
sdv-id-ZUWwfe,urban,individual_access,high,medium,postgraduate
sdv-id-thHbDy,urban,shared_access,low,low,diploma
sdv-id-bcUjvM,urban,individual_access,high,low,diploma
sdv-id-eDhpFj,rural,individual_access,medium,medium,postgraduate
sdv-id-svWaGp,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-CjdFNo,peri-urban,individual_access,medium,high,diploma
sdv-id-CdfNRX,rural,shared_access,medium,medium,diploma
sdv-id-ttafIS,urban,shared_access,low,medium,untrained
sdv-id-ohyVxa,rural,shared_access,low,medium,untrained
sdv-id-jBVHUr,rural,no_access,low,low,untrained
sdv-id-SOYKRw,rural,no_access,low,high,diploma
sdv-id-cPMhbe,rural,individual_access,high,high,untrained
sdv-id-qeQbxe,peri-urban,no_access,low,low,postgraduate
sdv-id-PFpYRx,urban,shared_access,low,low,diploma
sdv-id-SeFFCI,peri-urban,individual_access,high,low,degree
sdv-id-pHOqzF,peri-urban,shared_access,high,low,degree
sdv-id-HmectJ,peri-urban,individual_access,low,medium,diploma
sdv-id-sMmKsy,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-cShJPJ,rural,shared_access,low,low,degree
sdv-id-GnpupP,peri-urban,shared_access,low,low,diploma
sdv-id-rRcnse,peri-urban,no_access,medium,medium,postgraduate
sdv-id-SsGINp,rural,individual_access,medium,medium,diploma
sdv-id-tEoOyG,rural,individual_access,medium,medium,diploma
sdv-id-rzwucv,rural,no_access,low,low,untrained
sdv-id-tGubqS,peri-urban,no_access,low,low,diploma
sdv-id-XxDatg,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-eINKJN,urban,shared_access,medium,low,diploma
sdv-id-jOzuAd,urban,shared_access,low,high,diploma
sdv-id-WNSMMV,peri-urban,shared_access,high,low,diploma
sdv-id-VvDgYo,urban,no_access,high,high,diploma
sdv-id-YRaEWn,rural,no_access,medium,low,postgraduate
sdv-id-VrOpoZ,peri-urban,shared_access,high,low,degree
sdv-id-zMpREA,peri-urban,shared_access,low,low,postgraduate
sdv-id-nqQGFz,rural,individual_access,low,medium,untrained
sdv-id-yqpRfB,urban,no_access,low,high,degree
sdv-id-VMcZEo,urban,no_access,high,high,diploma
sdv-id-lKFIiC,rural,shared_access,medium,medium,diploma
sdv-id-FRkAyE,urban,shared_access,medium,low,diploma
sdv-id-uRbKwi,peri-urban,shared_access,low,low,diploma
sdv-id-WDgbFs,urban,no_access,low,low,untrained
sdv-id-wwQwAJ,peri-urban,shared_access,medium,high,diploma
sdv-id-rSOcvU,urban,shared_access,medium,medium,postgraduate
sdv-id-IzRTLd,rural,no_access,medium,medium,diploma
sdv-id-FRCylj,peri-urban,no_access,low,medium,untrained
sdv-id-CZJtuK,rural,no_access,low,low,diploma
sdv-id-HBOBml,urban,no_access,high,low,degree
sdv-id-VZOAgT,urban,individual_access,high,medium,untrained
sdv-id-jFDCuC,urban,shared_access,low,medium,diploma
sdv-id-VAgqge,rural,individual_access,low,medium,diploma
sdv-id-QiBZlo,urban,individual_access,low,medium,untrained
sdv-id-xLtpJF,urban,shared_access,low,medium,diploma
sdv-id-VnGpYW,peri-urban,no_access,medium,low,postgraduate
sdv-id-yXABDq,rural,individual_access,medium,low,diploma
sdv-id-BiraDy,rural,shared_access,medium,high,postgraduate
sdv-id-EtdtUj,rural,no_access,low,medium,diploma
sdv-id-jkESHj,rural,no_access,medium,low,untrained
sdv-id-pbyQqq,rural,individual_access,medium,low,degree
sdv-id-wzGlys,rural,shared_access,low,medium,untrained
sdv-id-NKRwno,peri-urban,no_access,high,high,degree
sdv-id-YAQNnu,urban,no_access,low,low,diploma
sdv-id-KRwhQZ,peri-urban,shared_access,low,low,diploma
sdv-id-TxrOOM,peri-urban,individual_access,medium,high,degree
sdv-id-mHFYwC,peri-urban,no_access,medium,high,postgraduate
sdv-id-Hjzhdd,peri-urban,no_access,medium,high,postgraduate
sdv-id-AlJmZH,rural,no_access,low,high,postgraduate
sdv-id-vPPWvh,urban,shared_access,high,medium,degree
sdv-id-SLrjJq,peri-urban,no_access,medium,medium,postgraduate
sdv-id-msxjDx,rural,individual_access,high,low,untrained
sdv-id-akRcGQ,urban,shared_access,low,high,diploma
sdv-id-BSkvPX,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-IyUrOB,rural,individual_access,low,medium,diploma
sdv-id-OFTkMx,rural,individual_access,medium,medium,diploma
sdv-id-CXYErY,urban,shared_access,medium,low,diploma
sdv-id-tHitih,rural,shared_access,medium,medium,untrained
sdv-id-JfZiBx,peri-urban,shared_access,medium,low,diploma
sdv-id-FAlyEX,rural,individual_access,low,medium,diploma
sdv-id-zPkJkL,rural,no_access,high,low,diploma
sdv-id-hpPRZU,rural,shared_access,low,low,untrained
sdv-id-RQCGmW,urban,shared_access,medium,low,degree
sdv-id-VcrfLd,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-TPmVUv,peri-urban,no_access,medium,medium,diploma
sdv-id-rHjedv,rural,shared_access,high,low,postgraduate
sdv-id-XWrxYE,rural,individual_access,low,medium,diploma
sdv-id-OCdXXp,peri-urban,individual_access,medium,medium,degree
sdv-id-lhCIfZ,urban,shared_access,high,low,diploma
sdv-id-lptqmv,urban,individual_access,low,medium,untrained
sdv-id-zPlkrp,rural,no_access,low,medium,diploma
sdv-id-fBghwK,urban,no_access,medium,medium,diploma
sdv-id-idklYt,rural,individual_access,low,medium,degree
sdv-id-TtKTlP,peri-urban,individual_access,low,medium,diploma
sdv-id-gfMrWM,rural,individual_access,low,low,diploma
sdv-id-ZeZzOV,rural,individual_access,low,medium,untrained
sdv-id-Bakfkv,rural,shared_access,low,medium,untrained
sdv-id-uikQjz,peri-urban,no_access,medium,high,postgraduate
sdv-id-kNtiwE,peri-urban,individual_access,high,medium,diploma
sdv-id-rpmQGr,peri-urban,shared_access,medium,medium,degree
sdv-id-dNiWGn,rural,no_access,medium,low,diploma
sdv-id-eAUDdC,rural,individual_access,low,medium,diploma
sdv-id-xrNGOk,peri-urban,shared_access,medium,low,diploma
sdv-id-MUeHXp,peri-urban,shared_access,medium,low,degree
sdv-id-aVQQcY,rural,shared_access,low,low,diploma
